o_zone_id,d_zone_id,volume
1,2,215.85946746612743
1,3,897.4126701939664
1,4,384.59549035801166
1,5,281.5636618236656
1,6,239.84417965385364
1,7,134.22085383997057
1,8,123.29609043556654
1,9,327.68252507780306
1,10,158.94495653271244
1,11,345.7269835160918
1,12,1558.8841720481482
1,13,1287.9325483103812
1,14,1186.7055556512908
1,15,285.68858939074045
1,16,170.92366114020345
1,17,149.0070887488939
1,18,771.1758424421719
1,19,211.2380973846107
1,20,458.49575031456084
1,21,250.4375641523395
1,22,138.48652358067363
1,23,1152.7647890190894
1,24,649.1129389191279
2,3,423.67045709211334
2,4,348.11312188125197
2,5,395.8539833630846
2,6,600.6903104396525
2,7,332.95174246742624
2,8,293.6818658546439
2,9,463.56208819958454
2,10,223.45956801172326
2,11,317.0700373520687
2,12,750.2445137866853
2,13,631.1527150930204
2,14,975.1750508577686
2,15,399.2838606290613
2,16,395.85878780080395
2,17,341.91169265140354
2,18,1899.8648005774799
2,19,475.980371630509
2,20,1012.3899731226996
2,21,352.8126344076391
2,22,194.045586328709
2,23,956.4729379945402
2,24,565.7539004581303
3,4,850.3363515638819
3,5,620.664403928098
3,6,526.3523644040233
3,7,295.2811418179367
3,8,271.4684467865446
3,9,724.5695453724289
3,10,351.7125648492011
3,11,769.4506795522693
3,12,3962.667549142739
3,13,3239.620420339684
3,14,2665.436008246179
3,15,634.2741580365059
3,16,377.1129235238355
3,17,328.99923242286195
3,18,1699.5397590465486
3,19,467.1363506409685
3,20,1015.880876453416
3,21,558.1120476800934
3,22,308.3732580681687
3,23,2603.8164763858363
3,24,1469.195441738781
4,5,454.81007171016705
4,6,381.7739819938622
4,7,213.78118113525073
4,8,197.1674419494013
4,9,530.653953900926
4,10,257.53678738329694
4,11,566.6167741660872
4,12,1327.5178578986327
4,13,1113.2408230014112
4,14,1744.4669979290709
4,15,463.161907415332
4,16,273.9255369677412
4,17,238.95289037717782
4,18,1230.805433240519
4,19,339.1245760558641
4,20,736.7608307326026
4,21,405.2408586445488
4,22,224.23728635956363
4,23,1681.7493744674662
4,24,968.4754346710787
5,6,453.61327673643547
5,7,253.1222955158249
5,8,234.52381065524025
5,9,639.1507576561486
5,10,306.86225658644685
5,11,433.0439577062382
5,12,1011.3423658778754
5,13,851.8091824324041
5,14,1328.7180154673727
5,15,533.8368267657497
5,16,325.5989285579742
5,17,283.8881775542816
5,18,1457.079972001598
5,19,402.29390303744447
5,20,871.7869788118494
5,21,456.92151802255887
5,22,253.5215311406017
5,23,1302.8387187786795
5,24,770.0475266952764
6,7,423.2574732603067
6,8,388.158924250865
6,9,597.1342584797243
6,10,287.96947839078047
6,11,407.06511201411695
6,12,960.720697235469
6,13,809.6252783808117
6,14,1252.7940825061278
6,15,515.6972273129797
6,16,521.4378092322073
6,17,450.0502288023374
6,18,2423.9423148315177
6,19,625.7645641385398
6,20,1329.5955934255778
6,21,456.8829009975307
6,22,251.11791078721282
6,23,1230.2122103920224
6,24,728.5739355618703
7,8,256.2468160311572
7,9,388.67480608178323
7,10,187.63942651454784
7,11,265.54780040440494
7,12,627.5678701297829
7,13,531.1685280127542
7,14,819.3610671525913
7,15,337.9068536497165
7,16,355.70356720230944
7,17,310.09789826138007
7,18,2650.362159747554
7,19,440.0982355101513
7,20,956.5732342884421
7,21,301.8233710330826
7,22,165.54124637834013
7,23,806.686471581635
7,24,479.00064802036906
8,9,324.1467066699321
8,10,156.43876772670333
8,11,220.45763242376233
8,12,519.24931192738
8,13,438.8136496551677
8,14,679.4194142409125
8,15,281.2118870250942
8,16,299.6252538468597
8,17,257.6965139236161
8,18,1327.674653081829
8,19,356.7641354385679
8,20,755.9033936475983
8,21,250.28957428575126
8,22,137.41019882471736
8,23,668.361813967148
8,24,396.53709331495946
9,10,434.70794905303586
9,11,578.3620745724622
9,12,1348.7362000828232
9,13,1138.7632136230457
9,14,1777.9247504984958
9,15,741.0358539179862
9,16,438.6412321378212
9,17,382.765780035104
9,18,1961.2780841975466
9,19,543.3407220994058
9,20,1179.7391628449927
9,21,631.5196769324148
9,22,350.5954931872438
9,23,1747.2726270915273
9,24,1035.317179726097
10,11,289.12842148780084
10,12,674.0725556205333
10,13,569.421679616335
10,14,889.1606174005707
10,15,372.82313064913166
10,16,217.9807225144701
10,17,190.24879773500763
10,18,974.7341252053935
10,19,270.16886326988566
10,20,586.896614254806
10,21,316.88897910436094
10,22,176.00965446789158
10,23,874.2213524913867
10,24,518.2444861824265
11,12,1478.8314182149932
11,13,1245.2237975756732
11,14,1986.5252242410231
11,15,523.5128298992461
11,16,307.8889850622075
11,17,268.7363209589525
11,18,1382.9733878394206
11,19,381.8621836848794
11,20,830.822032722771
11,21,459.8345331320788
11,22,254.2554098041042
